frecuencia,perdida_agregada
88,653296.9465239422
78,562843.068167127
81,567554.0168384803
78,503776.0762103451
75,528439.7084983663
74,387957.1131208806
66,439403.31219603575
76,629071.2425219406
75,548466.9407666611
71,479194.34167533566
69,477776.75192378333
86,664615.0351800584
85,538720.0401736345
77,679674.8804224348
80,547515.6696493931
75,406661.1333569877
90,584849.8286526662
75,621706.3123200957
84,762171.1436775054
83,588740.0640171136
69,363139.41740422306
88,632621.1834714474
84,530660.536467308
77,454076.89189995656
83,578934.8738845125
73,551070.3262446603
85,613628.8655795462
94,601930.421432308
69,370705.3401388456
76,651467.4630992985
77,594075.5221429351
71,523713.3518642575
82,499023.3137783216
90,510209.6607261458
78,572647.6212709178
82,525574.9958569658
71,450370.51169892447
86,741579.0294839792
76,524360.7776765411
85,610492.9394453807
83,638753.901838711
87,617414.785848688
78,557922.9862273074
84,503458.9979585288
79,533770.8714718497
61,463783.1814191298
76,572533.2826164182
73,631092.2181788464
79,522109.7954359726
95,726606.609665756
81,495773.0334849393
82,713260.1437907072
88,597180.5981562228
90,654045.437508108
65,587560.8960422477
83,639744.1117997319
80,620590.2412509394
81,669996.6525023165
67,510184.84383579565
91,692977.3657091408
72,585837.7688316017
78,609584.6261302578
85,620112.2750065572
77,758577.2652746309
76,526209.7876938889
77,569016.8743199103
77,694110.4989403872
83,558519.8382871333
77,551324.5546299228
91,639623.1484371723
83,750947.7978543601
77,645588.1907750833
73,524407.0650340135
87,625814.489899109
74,566604.8622229815
80,622416.0923456011
88,683555.8109171289
80,478858.3057827715
78,575978.6783938278
78,537172.9649442006
76,634341.4196754446
64,584090.4864405128
76,523045.3687553976
72,496887.55903085705
71,538921.9744027852
69,452889.60722307867
89,610850.7884753706
98,678662.8612825073
75,518870.2583509622
85,590202.7955341856
86,601720.9212237672
77,522620.7898119477
76,537395.9911236716
62,469002.53106776724
91,611236.3440464996
81,599887.1251672634
76,433436.6899873926
85,639803.8412087789
91,839058.2401718306
74,496191.8205481085
78,442569.01715560455
78,626711.4311712183
72,577141.9081698596
71,499724.79176365427
72,470088.458236963
67,545239.7725085284
84,627102.7085967013
86,623053.0892142445
77,501017.22739278775
77,586467.5451635025
70,505094.69083114056
78,557935.7137194092
86,615703.8055556779
83,550620.0272217827
71,471018.37265556835
69,498283.7174905
81,727546.2909430552
85,709209.7563627478
71,534961.1272825861
75,577845.4758287
77,581616.3138225288
78,608484.4541014659
74,600275.1323338941
90,659658.334054247
86,560907.6404366463
72,526031.8649704417
72,582484.1230190743
72,547292.726517903
80,536531.7526025774
67,478338.14131708664
77,615348.2858810144
90,614135.838814319
71,591731.9025104389
75,494279.9326964435
72,497780.3895676055
88,719770.8477326614
79,482738.8964034272
77,539168.9030215672
76,580672.5232873154
77,669799.4920615257
72,371610.06995581806
74,423018.7332240341
86,522822.34318707266
85,585797.7422555719
66,432102.09815692774
75,522614.6255812713
77,540457.5450856173
80,657208.1772570086
58,408441.065179716
70,445602.8986747767
76,522727.8233534065
67,399000.0114275272
77,523289.59612362785
78,472869.87472336
82,585397.6819225684
73,420924.41396256257
86,665846.648437327
80,777735.8380781298
81,629259.642122232
89,726399.3309434275
90,652545.8273733172
66,385239.07240370335
74,575058.774191196
71,597115.2697048356
78,595302.5720732466
75,536302.1363626355
81,612025.3450899805
87,603386.1513401937
87,701594.0947193316
84,728732.7885995614
82,538527.8537635726
82,714146.1905868434
83,633475.4355080549
79,566767.79078574
66,493685.773805532
77,491296.7802002487
79,551771.9126428635
76,568129.8475212099
87,624887.8195311984
81,490865.7215801798
76,470820.46507975634
74,560283.8151209152
73,511295.07313360967
83,573205.1941677977
87,596959.6536498396
98,691034.1150457815
74,544441.4046293029
72,452095.8336280448
78,482041.5839769423
96,713090.6728171494
85,669163.536103864
99,716964.72559599
79,572333.3315802377
62,404003.71657672036
77,633932.3345726999
89,572358.6644109465
71,508894.00495137315
74,488570.23427883396
99,832010.02797254
91,579380.9793590298
91,689487.3774207503
97,712955.9828793039
59,446822.4100732475
70,483866.8306817879
75,512678.6478411828
66,489359.5304971299
90,747598.0416477295
84,686669.4060987486
67,500031.0687112851
72,488160.2063161151
66,528128.5076705083
80,547583.1855194725
79,625958.196006177
71,510747.45908435376
73,485569.8247570734
90,724956.2712448263
99,789272.0911521406
88,607750.6203863269
61,442554.7674870297
82,550629.0618711421
83,638624.7834724303
70,435427.3131588489
76,534563.022025096
91,661157.3453590758
83,717957.033129501
86,574885.303991315
85,600960.8508339147
81,613761.5136332205
77,511273.8256866845
91,685583.4567270617
74,611880.661795806
82,617684.6574137625
70,459825.92621116847
86,582245.1157900157
90,642416.431389974
79,475498.57697424403
68,512368.4815017098
77,642745.7603844698
69,532704.6452248314
84,525908.3353354171
79,603183.1715465701
82,612858.669175262
76,626979.4589762209
71,572234.2143883944
90,628314.5410805439
84,543880.1263092215
64,525334.4397788533
86,582283.4765431953
82,603454.2053056052
65,446553.1846403662
77,560117.3334302348
93,609396.5300114822
93,501608.9195522594
81,559987.5490849281
71,592726.8676377315
68,461841.2582480062
72,517150.7987095994
85,571904.1000586696
81,517494.3862284849
75,533392.4697329048
78,475088.9910781798
86,649847.8991553332
64,499647.6953441447
104,772052.6505020999
72,425395.82197092625
99,688826.0451981704
78,553480.9530677543
82,547137.3178021711
98,801741.1844167749
89,590700.1479052209
64,377446.0991158871
87,678981.8290042919
96,633165.1732715243
91,573293.2533766244
67,402212.45042547764
86,546672.7196852525
64,482926.2917217376
88,676098.0125856035
78,572393.0101168578
88,616349.571261804
78,698616.0982757937
89,621478.820254322
80,662598.3841007472
88,566040.6149565512
91,635520.7458086148
80,504685.5138998408
102,649886.1613797804
83,613241.5809920838
78,586040.3120839956
94,555398.6070269931
81,670527.388033466
81,712177.2258628621
87,646378.624009447
76,787908.724309109
88,532436.0596763433
92,702645.8316250494
71,582902.1954427703
85,618525.0213013362
91,650023.5509820223
83,629274.5186590877
75,484556.08405142283
93,760508.8882721331
80,475383.04266447504
70,424884.581835031
72,433339.9512194975
87,533728.9225625515
62,450188.75508206117
69,563647.6197817024
81,528973.5708860375
93,564535.0091948347
80,520196.89198902214
78,492580.9221743454
74,552625.6440269162
85,644379.5432196253
84,610334.4885885705
86,729245.5015298214
74,522827.341674447
89,640211.7781701145
72,505787.15731620206
74,589962.0261225263
90,582586.0132096648
85,611221.1024534313
78,573561.2202763564
75,506397.2096166489
82,539486.928897474
65,515400.2212040323
68,482740.45173387637
73,562118.5439206258
80,579054.4958519284
76,633884.0911442168
81,559776.5847377726
72,447551.7098469225
91,738534.2121148999
73,512817.29113802704
82,475076.8383557
78,544087.3612725755
79,685770.3496845592
94,725840.6741177011
82,510989.9967659499
71,504784.9874678474
82,712106.3141797977
79,778382.7097640523
74,665222.5199028454
85,660492.7039926423
81,593549.9485777457
78,583473.5709793614
65,555705.4999202482
81,572010.1775737244
69,475026.71535183024
92,885458.6314595869
79,599350.8962539549
62,427591.842641895
91,624680.2173331149
80,612009.3293439357
67,391909.7976038161
71,609488.0664162419
71,476300.1660901939
85,609424.6047623846
85,522870.1682566189
76,643543.5484528681
67,499401.37614269805
78,567646.5613334989
90,574887.7150725948
76,460032.14832828584
79,655777.583755905
87,536203.3838111152
90,871035.2671885758
76,515134.08536762744
94,639371.142465004
88,549371.8445187157
69,619614.8733633322
80,629605.873319933
87,569600.1574378839
95,710880.8456475823
81,578257.6743451748
62,389330.5039967324
82,657201.8997597846
68,466049.2564179862
81,531118.7523600506
94,564199.1882328053
75,554745.8514964951
79,693288.4307343308
69,535156.4044585854
72,539817.9236178302
70,575579.6247203499
85,600899.2967325428
86,537256.030555135
72,581925.8867843575
95,729743.2613754182
80,564617.6704416318
76,552925.4976682069
73,514529.06420355424
75,523497.5117128734
75,573448.9735384556
78,754636.4281682475
90,682707.6229720246
70,545120.8865829757
79,606356.9773259091
73,480225.05790652375
81,536891.0727294844
61,538450.0203120555
68,468888.6390407051
90,721350.126605931
82,584121.2308117861
87,629348.7147432652
75,539686.1969290035
97,631366.7387083963
78,570001.7904313174
71,587909.492962942
72,610625.640207974
75,512355.6300138573
64,460000.206327824
75,604587.4397473828
90,638786.4290810906
71,454983.85216377815
67,484463.1163629179
88,580178.2401325199
88,699162.3121777896
82,764808.4102743705
72,606347.3425502459
76,567968.7202120478
89,661791.4108972102
85,531221.575543849
73,534853.6768420495
77,472172.1452038125
72,629300.4113155955
78,613946.2235510661
73,440974.83199776994
75,465626.11731759185
68,493289.81570582715
80,529682.7083380832
81,623853.9313038046
79,559376.4849504849
69,492614.78404669795
96,715988.0062176771
80,548429.3012742486
80,521110.8094572621
77,436759.4816087088
76,502341.18784760486
66,533158.5849022642
67,511348.9412698315
79,627215.8851961248
69,484321.5417616597
100,785104.9653439723
90,607205.0346006294
64,610671.0378333451
79,649904.3221809841
70,508399.68140576966
95,733425.4176275093
73,454468.78407482017
99,824485.6792396097
83,635796.8190933813
86,639906.6982616666
85,660782.0015235547
87,481733.97391324287
78,478180.8370341014
83,558468.3931459627
86,633679.8138554983
88,845174.4576204709
90,709545.1901751393
79,754698.6570930923
84,720017.989713939
85,533979.6369270257
73,538593.6372760385
78,481699.0897104763
81,532194.953207427
84,679862.2092153023
85,578122.4477255879
79,632617.7140479116
106,818867.3738640815
92,745931.1985316937
90,646070.9746946384
79,651434.0870660823
83,508622.99175177084
70,559734.3611043055
84,559680.1518263591
73,565929.1150626278
76,597794.5654061055
73,588274.895422608
87,615272.2124506653
92,696352.8651308074
71,502000.08658330236
65,386890.1884593021
74,467931.1113536182
72,551136.3645692491
76,540124.7438762233
93,670169.2978586296
81,530416.3271249824
82,621008.1549274353
80,501543.6170723755
76,637662.3609188185
81,637196.7050579054
76,362070.0194606888
72,452270.727683643
80,576051.7922790451
85,664578.5596614546
99,698123.8429086291
97,707239.6140808662
81,634155.9222784074
71,443114.74282080005
73,707674.5526041689
89,556067.5757201083
78,561759.8544689605
94,660116.8830622904
80,548336.4807464203
75,543400.0190878945
77,560752.2320975212
72,602042.81193628
74,630611.4644414537
67,558933.3045311745
76,533990.4537231417
96,728322.1702958868
65,497869.95963525085
89,669354.6387576981
72,518315.43624274613
87,563285.9254839543
88,527066.334420574
77,535245.5555886142
63,448216.4322227116
82,661866.1626726658
84,693431.9061075625
85,595755.1024025346
78,495249.11369377375
80,642421.9863580236
67,397879.0218263366
73,577478.5611329689
85,651238.8872848428
89,547799.4894469356
64,453467.95248307986
71,692659.5210884217
90,576291.309812122
76,506206.1067446204
73,512213.177000016
84,672904.7968598009
82,655082.9630885693
73,559878.9065805922
90,708367.6248207317
79,563232.0626531317
83,611873.1656100162
96,814899.7632546135
84,506831.8561785766
86,579507.9650124339
72,445756.9538981088
94,633024.788196506
79,542351.3691493673
81,608957.2971724443
88,556533.4846732119
87,615156.6209886996
81,641842.9368785127
86,621488.079199594
88,634032.028030749
84,646218.8069817896
64,445104.0488136139
70,652010.5614789894
78,416492.27631980507
73,531880.8269073314
90,677098.941628357
84,591589.6628357156
90,669147.0434722113
93,621953.2309284828
73,668120.829772267
84,655757.4863145644
79,658555.7740610178
76,680511.9161818904
83,597908.3738388758
81,587627.2752140686
100,868524.4362739477
75,693631.6653481997
79,567071.3841259029
77,541015.3214171805
78,509514.27711311355
82,597366.1863901034
78,561588.1136433944
69,635948.9569771725
69,436748.7765052862
75,508449.88292470574
82,574681.4578989116
83,615053.7004961423
73,558621.0967184503
75,578885.8723881335
82,695454.581154731
69,571537.7037789602
71,598829.2090118707
74,576904.7195321156
93,808087.5269726134
82,509260.285157643
76,496348.9278765049
86,515711.65484310203
75,566264.4311347743
91,744892.492858575
87,675076.8990615053
77,565036.3153192707
83,577697.719698828
61,441537.0217384331
80,711112.7115569168
72,579726.3447135983
83,553149.7439040173
86,710067.5253268325
76,503239.7958158494
79,594170.6376417634
90,615715.7537489907
82,577661.2499590248
97,634845.9632770555
76,659463.8027943881
74,770784.5837141329
74,568273.0026083372
68,611231.8883958921
80,460906.3440575721
78,501522.2544586351
80,563822.3114842765
77,553732.1867970988
97,679006.5504524377
67,453537.41595190426
84,667769.9703874296
84,741690.8493841368
79,559248.5845407769
82,649193.9641305655
75,565634.4746952356
74,514313.90833395434
94,595519.4601785699
76,574130.0828498283
78,474635.61847153713
91,697816.9646306012
82,588632.8377972424
75,501249.47226029955
80,589374.5855359049
93,648244.9240041547
85,656988.376853894
78,546267.7493838321
72,542143.210315899
87,687212.2508993909
70,554411.3725980489
71,549893.718143786
80,622695.5492341418
84,463231.4958955255
73,593394.2771567187
76,602119.0466880263
82,529640.9133678664
81,533503.2218207953
78,714534.2156013261
83,574344.8415214856
65,504027.1014771568
76,588625.045931079
80,584032.929200715
77,476170.71420381276
83,635896.7265165608
74,546488.6119877321
74,520272.8627656538
78,747152.0585291641
71,394931.6767757999
72,563448.2921404778
77,709387.2737704882
100,750358.3021081542
84,679686.527469634
96,711747.2388965297
74,480101.6732698033
74,503908.5660947844
76,535781.5712828673
80,624816.7824889899
79,667153.0249751686
91,669830.5164012434
74,515462.0844742612
71,584605.8581242766
76,503804.69972588046
60,354641.57607574976
73,697234.3801083437
77,544530.8100316353
66,511314.2854685996
86,632514.984440332
85,604769.2679517767
75,484562.9984286727
77,501059.81095695985
92,908672.7432526631
74,584456.993097254
79,531117.2147474557
78,524401.5463244284
64,450416.95220528456
72,502542.5165730319
81,481262.1067667282
92,740369.7982419343
77,578376.9906962975
87,514406.2743519337
82,596924.9083343046
77,602123.7927484798
99,787200.5390989858
59,515219.4055297396
65,499300.33702296345
71,556776.9714665854
89,666599.8632451613
96,684559.1331436604
80,564485.7101157572
97,599395.2362366184
73,538787.3440833421
82,683109.6400348601
80,562126.8824041905
90,625035.1586773203
82,558848.8462480481
92,717609.2918173996
81,561187.596357518
72,455667.108723816
92,666882.129994966
87,934237.1344682811
73,501271.6005512316
82,599559.6113483004
86,770583.8685862784
78,562830.8709404476
91,656453.9532176484
80,555692.3714666236
67,546269.4947836616
79,582476.6153457126
76,588257.4547206361
83,654901.4605581332
72,510681.6765246269
90,634961.297296874
77,542676.9074367944
77,528237.2624931074
87,637782.2639454578
98,623513.813699073
81,501398.52905915387
81,619449.8112832818
91,617766.3985423112
68,520120.66951497976
74,547690.5092561389
65,369280.6041096266
79,603001.2373231046
79,611370.8035127803
80,609892.3100636096
66,417114.60677349265
76,498149.8958845869
74,494356.8968217128
73,522460.83981647826
78,489176.582997245
87,733276.2716843248
80,643131.7318261316
83,530735.352358295
82,598116.4550031677
66,498535.5399531354
92,781841.141432877
90,591347.4612060938
95,654808.377923251
75,678406.9463829048
81,590116.3303695701
71,459853.0287222936
88,614410.4833943627
85,608319.1342652257
81,709465.5381694045
82,582119.2652471439
81,558846.4142799724
94,615515.5516347397
78,597758.969944571
86,699985.7294472847
97,610185.208688323
73,505583.0523542239
80,611704.0121677287
93,563105.7824973379
96,802440.145833401
88,570014.849115975
70,567172.4019697482
89,638362.6551408083
82,616991.420119991
72,516783.29965147923
73,508592.45957538806
102,712535.2248718458
84,491751.8650563008
75,519940.731678476
66,483850.17438284954
70,582902.4034896105
96,642836.3419723772
80,570500.4202968213
79,484849.52512910526
97,669874.8665836081
82,603603.2004340474
102,598986.4462567702
83,596208.5387796678
95,717400.3337018024
71,419993.32053409156
73,629674.8860868926
78,419989.80813270126
93,654715.4620843692
86,455210.707507466
81,530679.8476474569
74,592669.4692207187
66,394621.55252297263
88,603041.9884211831
83,549191.6122832387
65,525370.2554677835
79,711249.5423889528
85,687974.8839121179
93,654050.2953804446
88,641644.0021646176
83,676334.8669437715
85,586146.6375778748
81,549642.4598670579
82,510970.6618201484
75,589423.6851474926
87,637248.0402145712
98,824810.2671677375
78,638332.0346541515
70,668182.9361885556
89,600632.9503407087
76,515204.1490611753
76,540084.5082021015
71,465431.37322766875
82,499734.036589073
78,570472.5476031478
82,626890.9435171369
92,851725.92272633
78,641082.9537554426
83,584525.6999954842
62,629919.7141797749
97,690827.9816927873
74,553430.0782269228
74,586579.721359239
84,798255.0570309255
91,745733.1053643532
93,799313.0223333366
101,643529.0458035938
85,552275.7241153141
80,593890.8649896169
90,574261.5157203185
87,649097.0353295113
85,621044.4917340706
80,568445.1145624972
90,629356.7466239734
84,812109.3448117246
71,457705.18284703343
87,688646.08279516
76,575701.0275841639
72,604747.1529991325
72,425387.2001431358
80,619453.3936515942
72,532826.4659172728
68,407839.64954387624
79,462467.568702187
71,578416.1969179029
74,535928.2809525107
79,617440.5229198703
83,498732.057117789
100,818619.273336803
73,689168.6420483923
76,675021.581811819
69,704213.0609657416
72,547205.4836787856
74,551821.9549203148
55,340328.40489621065
72,510461.7757450653
89,651946.0125642001
83,512252.37997124984
82,659491.7818832023
79,505893.0017726904
90,596154.158834952
93,702513.8226032673
72,507584.4270086923
82,567154.3429835066
69,477826.08823049336
81,707414.4667754631
69,481776.7057470449
89,622864.6764621616
78,547012.4334210921
82,668018.2319563824
85,676961.0517821972
72,496627.86709500244
89,593290.8106579024
65,420739.8577670968
97,710698.1380000074
78,659069.341823751
86,619236.1866836179
91,483602.1822509601
84,661608.5163853324
78,547571.036542648
84,564514.969551157
74,485855.19715559756
90,624953.2500973549
77,568045.7016769286
85,596268.7822225712
76,526534.4740509137
100,655365.275104594
71,606808.5928406087
76,703459.8836315873
80,633494.4048887982
81,627633.1593547979
74,464849.28039547964
72,573940.3115569252
88,613651.9040046477
88,525689.3840426393
78,601635.2051995939
85,590971.3850716929
79,556830.830957481
80,535908.5417267694
76,599490.5697826134
77,562864.9550248209
89,576235.9841013397
95,667387.7179519448
87,587553.573336519
73,512767.1743603464
79,587962.6612637867
86,691728.7908828853
92,685721.6013997555
90,791703.0198980107
70,418888.8501326033
83,624187.0236201343
88,604832.8362037499
66,430178.6545403844
88,634419.6190979545
85,558918.2985604622
71,432878.50285543926
83,624568.5028048101
82,543653.5846720632
92,620536.8912108743
82,666389.153467127
82,592601.1872103835
95,761636.4867744432
73,538187.3141881479
79,461416.6101334793
92,766476.1058312373
79,577731.4633301966
74,540508.7033614767
88,544219.1460046789
79,534928.1351057758
88,696062.9622681368
98,602460.978459675
82,737341.7952164204
70,698705.9153913659
82,655193.7194054108
77,483791.80735221086
88,588085.6918685415
90,693445.2534863931
83,630499.5414139436
70,491611.1693684335
93,607175.8014010402
79,639155.9485913746
85,589333.4205535504
79,593535.1311767205
81,578737.3426735685
79,572187.3383676144
84,533904.9099888138
85,635386.0756038802
81,573125.0410907958
78,611772.559156396
69,543087.3289985771
72,565470.8766088011
65,366953.8162803451
75,573875.4807895839
82,727765.9681692675
63,392478.2209461698
78,499147.2235232898
90,587107.9857720617
91,650544.7629160705
92,776535.1303297393
82,726643.827073936
76,602457.8789062732
91,684435.5789384309
77,452132.30732187885
77,621500.1342513113
67,403259.5069673533
72,519851.35183890525
71,543119.1023434832
90,601947.5619463774
96,766835.21104523
74,466538.9188519445
87,584473.9131526472
83,617709.8969059191
85,577910.7493506351
95,616066.7484864058
83,550018.2783080948
85,556576.32137865
86,778040.7063888282
101,734778.3817057784
103,624989.7006376777
84,587883.0652724603
71,551102.1206033229
91,876163.6570949533
90,642308.9968210859
84,575746.2089890314
86,626268.4546528402
75,570714.5445268438
63,473890.3850412295
88,553576.697545782
69,507694.3403654493
67,571673.8009069533
75,521679.2166333535
55,344577.4328295065
67,538465.3885774745
77,531916.5252500701
66,613431.0152574759
91,598964.184109343
74,726174.1635868498
69,488690.4650039322
93,751728.0975338252
98,661111.1546092868
92,693452.7187994011
82,655572.407955291
79,588328.3690450909
70,512214.5955328127
74,512877.0350331988
74,430845.9126968907
76,437920.0374666837
63,446848.64037203696
77,622847.5926781929
91,695989.9746162076
78,552177.4218834392
89,681331.440835674
64,460373.8012920652
75,475379.07937166747
61,677519.6499387139
91,656730.0228991082
86,622236.1723570616
89,621224.3318802406
93,692298.0595636076
84,824431.6038859774
99,886747.5927025632
79,567059.2399889709
62,491802.54074076674
77,581398.0169769314
75,702773.062040203
86,758696.0847492028
89,752308.313312976
73,538537.9778961438
83,599603.8019407853
70,478553.09983881545
68,483545.97921456274
93,607960.709309286
68,455675.42491632677
92,835087.490391238
78,550303.5079184421
79,527716.8962403396
63,456812.70955268753
72,637587.7587502525
94,789371.9278657081
90,637370.6441032975
93,554949.9041634605
86,687533.2099611684
85,543549.9085957671
57,431202.9878252668
77,531803.6601677535
73,731465.9575593406
70,496734.9852834392
74,545141.6893856132
77,426495.576258628
76,708361.162559311
66,427496.28551954683
79,592525.0342786915
75,527411.5909646408
87,661019.0683502489
87,634561.4300616267
84,687603.9963072996
92,661549.1648827367
75,554592.6960639787
60,478034.85918680934
75,491135.6382554591
65,450061.38424144674
89,617853.8898905074
93,717965.0016321965
70,516112.47980619007
89,765616.4968844402
81,537936.2400346741
50,329244.9669884103
74,719033.3633642899
75,638150.2211136997
59,481842.89396027353
72,488662.5730001434
65,476468.74296544143
63,319213.6352545967
69,879464.1931773614
63,402147.0610525981
91,652074.2930570462
81,656011.6790801693
74,524039.1452993686
80,566811.7183173985
75,593607.6476519273
84,581663.137100299
95,663870.2093960848
78,556193.0297296568
83,625282.2029201245
87,608870.164762507
77,539736.0560371024
82,546877.2721283863
91,599534.0519058474
85,577486.7846585655
85,620195.9940086193
87,853132.3198470477
74,518976.6093230983
91,599759.5389328599
79,566856.1245688049
80,659422.5583098112
102,633257.8026355833
86,728059.8559323527
71,594246.0648943289
81,707324.8631233464
73,538268.2357965651
74,466848.8230302275
99,623908.4605319377
76,514194.5110861824
93,744742.7588768634
69,570831.8043544474
80,418264.9081058948
78,644048.6322667178
67,435088.6670466442
71,571430.0083910717
87,637037.8370442464
73,657043.5898184641
60,389497.5008844105
72,569936.2993596777
82,473165.8670102451
67,462658.6974175781
64,482570.1406995886
73,589868.1914593239
78,590104.307346953
64,474247.2700086654
84,614892.6993149717
76,619764.5478874148
84,557439.9147118435
83,545004.3227253312
73,536520.4446826798
82,627096.3790839813
95,681910.5616209863
76,495615.855066542
77,536529.5726350683
98,816145.0271565906
70,509449.55239321466
68,409513.6198048554
88,605775.5514127787
76,664824.1111180446
95,599219.1775894738
70,608296.9366587003
105,722814.1198905769
87,829671.3760570999
66,480901.088239009
74,636459.2507566111
72,611299.180182505
77,643260.3507614055
83,597952.7602515969
64,612676.3522733841
80,583734.8662674956
81,585233.7984344607
94,548224.7219228573
70,619865.5436776121
69,600621.7498462237
81,551681.2217708167
89,732440.8640975262
86,537119.5878816458
74,502660.60464293393
95,600260.9035490148
70,461686.1626504905
75,494162.1200590532
81,641228.275527189
83,491938.4758778037
97,552684.6403421301
72,571372.6056624639
91,929390.7542558758
80,471668.00371622725
83,499015.4033523467
87,607832.9311380947
81,564516.3366457701
88,518883.4965746219
76,709313.2454739364
80,602260.4344150939
104,892233.2954924898
74,680446.7458052335
73,474767.62718655635
80,612250.3068060951
73,643198.888361963
84,778488.4951387316
93,652559.8221958131
67,551172.470703078
102,690299.5703611671
86,593420.4851403438
85,590272.6353145061
92,638241.7892330971
88,785662.6489664172
79,581741.585407116
86,575259.5894969779
88,559573.0254974355
70,518551.81042971544
78,572283.7009059705
81,566614.027688376
99,690491.1209799008
89,617616.4327907158
76,484496.7734546187
64,459414.23654981086
78,483818.0619475031
85,610849.6387789969
77,670144.0898101826
93,616881.7561764522
75,722641.7651991516
81,664078.2370687072
90,640346.9698187248
79,570409.1654269898
95,688118.100104133
80,578494.0898547485
80,674467.7040284879
90,788148.0249554636
79,720278.1498719666
86,568953.0129211692
86,530993.2311788565
81,543541.6275807507
72,586465.8659163794
60,377734.4225149481
84,699737.48023385
73,481164.89378836134
86,752252.9652192235
92,729969.7194079695
74,543779.8248216863
90,747772.3621811306
77,629548.2809335554
79,529887.4697969499
84,694673.1347538201
88,683294.6594863853
77,686149.0817550597
82,687910.0744933825
84,564816.3911432864
73,553010.9171378808
85,483064.9882094382
73,625839.8231134199
88,568130.635770334
74,482727.47738710337
69,534937.9770216799
87,545602.7091302967
89,657837.828013765
77,466724.14113847533
79,549431.2892058534
73,475704.0757794757
77,524450.4138669557
83,590953.7316789605
100,753652.056913505
87,788257.0335365653
97,631623.3766074426
63,373321.2390526492
69,520255.70851383917
89,666570.1771610171
95,698709.5828118861
66,490832.33536975883
88,658834.2543854129
74,653865.2227317671
85,730420.0832585042
78,648576.0784381025
78,586841.7952783414
79,744104.3141799459
88,646834.4761145221
77,479541.60766703804
81,611411.9672860842
76,661490.3554484951
79,650624.1159749863
79,504809.32326868054
74,504363.2053219749
91,663622.9830632095
86,735819.0873974183
84,590562.5448292261
72,555421.9273700174
76,569837.8879505551
80,556314.9010073281
86,559930.2692839361
79,535999.8424557067
74,706939.1200976598
82,646569.5515257557
88,617454.1110711657
75,450670.6157399001
86,567968.5968127956
88,647997.5140748823
76,494236.52558194543
81,635265.7413285951
63,499708.7011636578
66,474788.42977802985
82,723510.7481666679
78,436203.7400630726
77,507364.61920997675
90,713538.8768951475
64,524691.8639089174
81,558373.7476571131
86,650697.6522917246
70,513774.53153145756
77,669548.4443768213
83,562448.3641641989
91,698602.3955305839
88,690962.8601103481
72,619570.2177950041
82,606009.1624143536
87,734006.9090656642
91,609281.3005341701
75,668172.6077641066
92,595728.270017972
96,644933.1710629009
74,646805.4508341491
85,555581.423433841
91,687537.52080508
73,461781.3787117398
80,739955.4654811845
89,720860.6459412171
62,462649.21925370843
77,546145.3332045553
75,814863.8304666479
82,576830.1213256886
79,620824.5689505156
77,630490.3173051408
94,827378.3374277762
78,606935.4434037119
81,474504.34489213617
77,543955.940268803
71,589868.3635496026
74,601548.330945689
91,751037.7942822911
96,677332.8198568493
83,596063.0708552764
76,546775.9107410335
86,714763.1949570628
78,514417.8828053575
96,662675.4164818875
91,607879.2072743467
87,719424.967014211
70,472807.2280423036
74,563892.252509337
88,624652.8755331659
92,627144.5316863724
70,556919.9086700039
92,750859.2092480444
71,583361.276050434
77,502054.98002841434
68,432798.1274207695
66,481171.76709385356
86,701685.8899579947
72,374551.9213636917
75,495752.73891695566
70,543847.9962468372
92,883653.064543065
77,517150.93183368025
71,397141.49660674087
98,757364.6255438233
78,561913.5523394214
66,453546.1628090128
72,546112.4183353619
91,682866.685004487
100,749891.2743738237
85,604331.7204643973
80,505650.37217949156
87,567269.1607101875
76,518465.7009737237
82,572567.2449500222
88,591385.9611657127
81,687214.4981888728
63,393073.0467294757
74,661569.7111814799
98,739742.774069683
78,443081.5819609766
86,563847.1856781556
67,533227.003346589
93,746000.447587375
68,529068.5247293992
79,783253.2972756893
67,408492.6766795783
79,559679.3132690629
83,617406.6451531673
81,616635.7875872479
73,488463.6294797211
82,577274.7776058756
84,523465.07451029617
94,697239.7797163264
75,582004.6175114962
85,557495.9702003349
82,745169.720437487
89,588527.5137640372
95,620131.1640560976
79,619739.900184172
80,601377.0716383806
91,741572.253326236
77,564227.7907293474
99,622818.0354645214
77,577687.008090415
83,550167.3679328706
79,491657.776619667
75,510023.7185128673
90,735569.9805253875
80,636713.7115972512
80,627486.243246752
76,563847.6690277221
96,603295.3772962317
85,628064.2344800169
76,543716.2448540721
88,727816.8786572014
79,552556.2762715786
86,616637.7180267189
72,527650.8100143571
72,486796.30266654864
75,553019.3355665114
77,493405.69831008126
66,480551.25136317144
84,549622.5068305747
68,547755.7434100294
90,530477.9539927801
86,523363.73411640787
86,440945.74921978783
88,697665.8888356783
82,558386.7199935912
93,631595.3208093893
88,687276.0363762593
79,635041.8219523634
83,743275.3580267037
71,581058.3659442228
83,575229.5457728349
105,810757.2948557085
79,551153.9138417058
88,592531.2386191953
90,558066.5699243569
79,526239.8270586029
94,682772.6221540163
86,559378.4855535313
74,458055.6971117451
85,682747.6236741658
77,685032.9530314584
84,630431.9039249577
67,636107.186882011
88,664494.2320467085
72,665366.9947535098
78,465870.0618361518
95,891262.6231625805
